title,url,published_at,label,name,description,location,website
Paysafe: Income Access honoured with two bronze Stevie Awards for Women in Business,https://www.paysafe.com/na-en/paysafegroup/news/detail/income-access-honoured-with-two-bronze-stevie-awards-for-women-in-business/,2020-10-02 17:12:11.109826,PRESS RELEASE,Paysafe,Online prepaid payment company,Isle of Man,https://www.paysafe.com/
XPO Logistics: XPO Logistics Launches Global Shoe Drive to Support Soles4Souls,https://investors.xpo.com/news-releases/news-release-details/xpo-logistics-launches-global-shoe-drive-support-soles4souls,2020-12-01 12:02:00.776453,PRESS RELEASE,XPO Logistics,Logistics services,United States,http://www.xpo.com/
Avolon: Dómhnal Slattery Talks to Bloomberg on 2021 Outlook,https://www.avolon.aero/newsroom-and-thoughts/domhnal-slattery-talks-to-bloomberg-on-2021-outlook,2021-01-22 14:49:20.90745,PRESS RELEASE,Avolon,Aircraft leasing,Ireland,https://www.avolon.aero/
Orion Engineered Carbons: Orion Engineered Carbons - Orion Engineered Carbons Announces Third Quarter 2020 Earnings Release Date and Conference Call,https://investor.orioncarbons.com/press-releases/press-releases-details/2020/Orion-Engineered-Carbons-Announces-Third-Quarter-2020-Earnings-Release-Date-and-Conference-Call/default.aspx,2020-10-06 20:31:25.443784,PRESS RELEASE,Orion Engineered Carbons,Supplier of carbon black and high-performance products for coatings and printing inks,Germany,http://www.orioncarbons.com/
Adevinta: eBay Completes Transfer of Classifieds Business to Adevinta,https://www.prnewswire.com/news-releases/ebay-completes-transfer-of-classifieds-business-to-adevinta-301320026.html,2021-06-25 07:26:41.989188,PRESS RELEASE,Adevinta,Online marketplace specialist,Norway,https://www.adevinta.com/about/
"Peach Property Group: Record-breaking profits in 2020, NAV per share (EPRA NTA) at CHF 57.29 – Payment of sustainable dividend",https://www.peachproperty.com/en/news-en/investor-news/record-breaking-profits-in-2020-nav-per-share-epra-nta-at-chf-57-29-payment-of-sustainable-dividend/,2021-03-30 05:02:11.974104,PRESS RELEASE,Peach Property Group,Property investor and developer of residential and commercial properties,Switzerland,http://www.peachproperty.com/
Fluidra: 2019 Q1 Results - Audio Transcript,https://www.fluidra.com/uploads/media/default/0001/03/d5013eb7519fbe7dcd4d82297697fde70e22ac13.pdf,2020-03-31 18:19:15.523588,RESULTS,Fluidra,"Products, services for the residential and commerical pool markets",Spain,https://www.fluidra.com
"Adevinta: Adevinta reports a solid start to the year, with strong financial performance in Q1",https://www.adevinta.com/news/adevinta-reports-a-solid-start-to-the-year-with-strong-financial-performance-in-q1/,2021-05-05 05:03:25.34608,RESULTS,Adevinta,Online marketplace specialist,Norway,https://www.adevinta.com/about/
HelpSystems: HelpSystems Completes Tender Offer to Acquire GlobalSCAPE to Grow Data Security Portfolio,https://www.helpsystems.com/about/news/helpsystems-completes-tender-offer-to-acquire-globalscape,2020-08-28 14:27:27.242574,PRESS RELEASE,HelpSystems,Security software and automation software provider,United States,https://www.helpsystems.com/
"Meritor: Q1 2021 Meritor, Inc. Earnings Conference Call Presentation",https://investors.meritor.com/static-files/205fe046-850c-471b-8539-8dc6dceac94e,2021-02-03 12:32:07.537151,RESULTS,Meritor,Designs and manufactures automobile parts,United States,https://www.meritor.com/
Berry Global: A statement of beneficial ownership of common stock by certain persons,http://ir.berryglobal.com/static-files/8f490a31-619c-46ff-9456-a352e2a24fe3,2020-08-05 10:15:15.419449,PRESS RELEASE,Berry Global,Plastic packaging company,United States,https://www.berryglobal.com/home
Paysafe: Paysafe partners with Bankable to provide omnichannel banking services,https://www.paysafe.com/us-en/paysafegroup/news/detail/paysafe-partners-with-bankable-to-provide-omnichannel-banking-services/,2021-07-21 07:43:36.892019,PRESS RELEASE,Paysafe,Online prepaid payment company,Isle of Man,https://www.paysafe.com/
Cornerstone Building Brands: Cornerstone Building Brands to Announce Fourth-Quarter and Full-Year 2020 Financial Results on March 3,http://www.businesswire.com/news/home/20210208005564/en/Cornerstone-Building-Brands-to-Announce-Fourth-Quarter-and-Full-Year-2020-Financial-Results-on-March-3,2021-02-08 17:56:02.170519,PRESS RELEASE,Cornerstone Building Brands,Manufacturer of metal products for the non-residential construction industry,United States,https://www.cornerstonebuildingbrands.com/
Getlink: Getlink SE: Information Relating to the Total Number of Shares and Voting Rights Which Form the Share Capital - Notice Referred to Under Article L. 233-8 II of the French Commercial Code,https://www.londonstockexchange.com/news-article/0P72/getlink-se-information-relating-to-the-total-number-of-shares-and-voting-rights-which-form-the-share-capital-notice-referred-to-under-article-l-233-8-ii-of-the-french-commercial-code/14600734,2020-07-02 06:45:57.006684,PRESS RELEASE,Getlink,Manager & operator of the Channel Tunnel,France,https://www.getlinkgroup.com/uk/home/
"Hapag-Lloyd: Peak Season Surcharge - Egypt to USA, Canada and Mexico",https://www.hapag-lloyd.com/en/news-insights/news/2021/03/peak-season-surcharge---egypt-to-usa--canada-and-mexico-.html,2021-03-31 12:16:52.485756,PRESS RELEASE,Hapag-Lloyd,Container liner shipping company,Germany,https://www.hapag-lloyd.com/
Peugeot: Worldwide Sales by Model 9 Months 2018 - Groupe PSA,https://www.groupe-psa.com/en/publication/worldwide-sales-model-9m-2018/,2018-10-17 07:05:21.358286,PRESS RELEASE,Peugeot,Auto manufacturer,France,https://www.groupe-psa.com/
"SSAB: 28 november, 2018  -


                                    Articles, Other news
                                
                                Kocurek Excavators: “For us Strenx is the obvious option”
                                
                                        
                                    SSAB World",https://www.ssab.com/company/newsroom/media-archive/2018/11/16/15/25/kocurek-excavators,2018-11-28 08:25:13.258376,PRESS RELEASE,SSAB,Steel company,Sweden,https://www.ssab.com/
Constellium: Constellium Launches Proposed Sustainability-Linked Senior Notes Offering,https://www.constellium.com/news/2021/05/17/constellium-launches-proposed-sustainability-linked-senior-notes-offering,2021-05-17 07:28:03.328311,PRESS RELEASE,Constellium,"Designer and manufacture of specialty rolled and extruded aluminum products, serving primarily the aerospace, packaging and automotive end-markets",Netherlands,http://www.constellium.com/
Kloeckner Pentaplast: ‘investing In Better’ Klöckner Pentaplast Launches Its 2020 Sustainability Report,https://www.kpfilms.com/en/sustainability/kp_Sustainability_Report_2020_072021.pdf,2021-07-19 08:34:35.711904,PRESS RELEASE,Kloeckner Pentaplast,"Manufacturer of films for pharmaceutical, medical devices, food, electronics, and general packaging",Germany,https://www.kpfilms.com/
CenturyLink: Lumen announces pricing of private offering of Senior Notes,https://ir.centurylink.com/news/news-details/2020/Lumen-announces-pricing-of-private-offering-of-Senior-Notes/default.aspx,2020-11-23 23:23:33.065301,PRESS RELEASE,CenturyLink,Telecommunication company,United States,https://www.centurylink.com/
MEG Energy: Year-End,https://www.megenergy.com/sites/default/files/MEGEnergyCorp_YE2020_COMBINED_REPORT_FINAL.pdf,2021-03-03 22:39:28.091663,PRESS RELEASE,MEG Energy,Oil sands company,Canada,https://www.megenergy.com/
Meredith: Parents Annual Best For Baby Awards Unveils Top Baby Products In 2021,https://ir.meredith.com/news-releases/press-release-details/2021/Parents-Annual-Best-For-Baby-Awards-Unveils-Top-Baby-Products-In-2021/default.aspx,2021-01-08 15:01:13.276537,PRESS RELEASE,Meredith,Media conglomerate,United States,https://www.meredith.com/
Darling Ingredients Inc. Reports First Quarter 2018 Financial Results,https://ir.darlingii.com/2018-05-09-Darling-Ingredients-Inc-Reports-First-Quarter-2018-Financial-Results,2018-05-09 20:38:46.956585,RESULTS,Darling Ingredients,Producer of sustainable natural ingredients from edible and inedible bio-nutrients,United States,https://www.darlingii.com/
Vedanta Resources: Sterlite Copper Marks Dispatch of 500 MT Medical Oxygen,https://www.vedantaresources.com/MediaDocuments/500mt%20dispatch.pdf,2021-06-08 03:33:26.606063,PRESS RELEASE,Vedanta Resources,Metals & mining company,India,http://www.vedantaresources.com/
AdaptHealth: AdaptHealth Corp. to Present at 39th Annual J.P. Morgan Healthcare Conference,https://www.adapthealth.com/2021/01/07/adapthealth-corp-to-present-at-39th-annual-j-p-morgan-healthcare-conference/,2021-01-07 21:37:48.935718,PRESS RELEASE,AdaptHealth,Operates as a full-service home medical equipment company.,United States,https://www.adapthealth.com/
Consus Real Estate: IN TALK: ANDREAS STEYER: Consus wants to reduce debt ratio,https://www.consus.ag/in-talk-andreas-steyer-consus-wants-to-reduce-debt-ratio?lang=en,2019-07-12 15:57:00.323576,PRESS RELEASE,Consus Real Estate,One of the largest German residential property developers,Germany,https://www.consus.ag
Millicom: Repurchase of shares in Millicom,https://www.globenewswire.com/news-release/2021/10/08/2311396/0/en/Repurchase-of-shares-in-Millicom.html,2021-10-11 08:15:05.637843,PRESS RELEASE,Millicom,Telecommunications and media group,Sweden,http://www.millicom.com/
"Hapag-Lloyd: Hapag-Lloyd further expands its container fleet: 60,000 TEU of standard containers ordered",https://eqs-cockpit.com/c/fncls.ssp?u=3e68e1282b4b6f03f625659ce01c6474,2021-05-26 07:41:23.751497,PRESS RELEASE,Hapag-Lloyd,Container liner shipping company,Germany,https://www.hapag-lloyd.com/
MDC Holdings: Richmond American Debuts New Models in Wilsonville and Washougal,https://ir.richmondamerican.com/2021-06-03-Richmond-American-Debuts-New-Models-in-Wilsonville-and-Washougal,2021-06-03 21:01:40.32527,PRESS RELEASE,MDC Holdings,"Business consists of two primary operations, homebuilding and financial services",United States,https://www.richmondamerican.com/
RCS & RDS: Current Report-14 January 2019,http://www.ise.ie/app/announcementDetails.aspx?ID=13934071,2019-01-14 16:03:47.970725,PRESS RELEASE,RCS & RDS,Provider of pay TV and telecommunications services,Romania,http://www.rcs-rds.ro/
Avantor: Avantor - Avantor® Reports Fourth Quarter and Full-Year 2020 Results,https://ir.avantorsciences.com/investors/news-and-events/news/news-details/2021/Avantor-Reports-Fourth-Quarter-and-Full-Year-2020-Results/default.aspx,2021-02-03 21:11:05.152282,RESULTS,Avantor,Manufacturer of ultra-high-purity materials for the life sciences,United States,https://www.avantorinc.com/
Fluidra: Fluidra accelerates results despite Covid-19 rising net profit to 54.9 million euros,https://www.fluidra.com/press-releases/fluidra-accelerates-results-despite-covid-19-rising-net-profit-to-54-9-million-euros,2020-07-31 06:37:33.18011,RESULTS,Fluidra,"Products, services for the residential and commerical pool markets",Spain,https://www.fluidra.com
Quadient (Neopost): T1 2021 - Présentation,https://resources.quadient.com/m/4023e1c2ff397fb3/original/2021-Q1-Quadient-Presentation-Vdef.pdf,2021-05-26 15:47:11.401923,RESULTS,Quadient (Neopost),Courier services,France,https://invest.quadient.com/
Nexans: H1 2021 earnings presentation,https://www.nexans.com/dam/jcr:bc750abd-9037-4c15-90e1-79349a0c12e5/nexans-h1-2021-presentation.pdf,2021-07-28 04:53:20.539551,RESULTS,Nexans,"Power, telecom and fiber optic cable manufacturer",France,http://www.nexans.co.uk/
Buzzi Unicem: Results for 2019 approved,https://www.buzziunicem.com/media/pressrelease/approvati-i-risultati-dell-esercizio-2019,2020-03-26 08:57:02.471162,RESULTS,Buzzi Unicem,"Production and supply of cement, other hydraulic binding agents and building materials in general, including ready-mix concrete, and the excavation of mining and quarry materials",Italy,http://www.buzziunicem.it/
"eDreams ODIGEO: Webcast details for Quarter Ended December 31, 2020 Financial Results Presentation",https://www.edreamsodigeo.com/wp-content/uploads/sites/19/2021/02/Invite_3Q-FY-2021_25th-of-February-2021.pdf,2021-02-15 12:23:16.30926,CALENDAR,eDreams ODIGEO,Online travel agency ,Spain,http://www.edreamsodigeo.com/
"Axalta: Axalta opens regional Refinish Training Center in Guangzhou, China",https://newsroom.axalta.com/axalta-opens-regional-refinish-training-center-guangzhou-china,2021-03-03 16:12:26.832358,PRESS RELEASE,Axalta,Develops and manufactures performance coatings,United States,http://www.axaltacs.com/corporate/en_US.html
Shelf Drilling: Shelf Drilling Fleet Status Report Updated November 2021,https://www.shelfdrilling.com/wp-content/uploads/2021/11/Shelf-Drilling-Fleet-Status-Report-Update-November-2021.pdf,2021-11-10 05:53:24.677077,PRESS RELEASE,Shelf Drilling,Shallow water jack-up drilling services,United Arab Emirates,https://www.shelfdrilling.com/
"Vistra: Vistra appoints Steven van Tuijl as Regional Managing Director, Continental Europe Steven joins the Executive Committee",https://www.vistra.com/insights/vistra-appoints-steven-van-tuijl-regional-managing-director-continental-europe,2021-06-02 05:33:33.698425,PRESS RELEASE,Vistra,"Trust, fiduciary, fund and corporate services",Luxembourg,https://www.vistra.com
Summit Midstream Partners: Form 10-Q,https://summitmidstreampartnerslp.gcs-web.com/sec-filings/sec-filing/10-q/0001564590-21-025535,2021-08-02 12:07:20.986314,RESULTS,Summit Midstream Partners,Provider of midstream energy infrastructure,United States,http://www.summitmidstream.com/
"Outfront Media: OUTFRONT Media to Report 2021 Third Quarter Results on November 4, 2021",https://investor.outfrontmedia.com/news-and-events/news/news-details/2021/OUTFRONT-Media-to-Report-2021-Third-Quarter-Results-on-November-4-2021/default.aspx,2021-10-12 13:49:02.782515,RESULTS,Outfront Media,Leases advertising space on out-of-home advertising structures and sites,United States,https://www.outfrontmedia.com/
Corialis: Group of companies' accounts made up to 31 December 2020	,https://find-and-update.company-information.service.gov.uk/company/10491647/filing-history/MzI5OTg1MTM3NGFkaXF6a2N4/document?format=pdf&download=0,2021-05-10 06:56:47.713722,RESULTS,Corialis,A leading manufacturer of aluminium systems,Belgium,http://www.corialis-group.com
RCS & RDS: DIGI - Press release Preliminary financial results 31 december 2019,https://www.digi-communications.ro/en/see-file/PR_Digi-Communications-NV-Preliminary-Financial-Results_2019-EN.pdf,2020-02-21 09:36:46.390481,RESULTS,RCS & RDS,Provider of pay TV and telecommunications services,Romania,http://www.rcs-rds.ro/
Advanz Pharma: Third Quarter 2020 Financial Statements,https://www.advanzpharma.com/media/uploads/ADVZ-Financials-Q3-2020-r103-FINAL.pdf,2020-11-09 08:56:11.040962,RESULTS,Advanz Pharma,Multi-national pharmaceutical company,United Kingdom,https://www.advanzpharma.com/
Worldpay: Results for the 12 months ended 31 December 2016 ,,2017-03-07 07:30:51.930017,RESULTS,Worldpay (old),Payments company,United Kingdom,http://www.worldpay.com/
Stark Group: STARK Group 125 years and still going strong,https://starkgroup.dk/newsroom/latest-news/stark-group-125-years-and-still-going-strong,2021-04-23 05:59:23.428085,PRESS RELEASE,Stark Group,Largest retailer and distributor of building materials in the Nordic region,Denmark,https://starkgroup.dk
ON Semiconductor: XGS CMOS Image Sensors for High-Resolution Industrial Imagin,https://www.onsemi.com/PowerSolutions/newsItem.do?article=1000795,2020-10-19 15:11:58.379398,PRESS RELEASE,ON Semiconductor,Semiconductor supplier,United States,https://www.onsemi.com/
"JBS: Pilgrim’s to Hold Natchitoches Vaccination Clinic, Give Away Free Meat for a Year",https://jbsfoodsgroup.com/articles/pilgrim-s-to-hold-natchitoches-vaccination-clinic-give-away-free-meat-for-a-year,2021-08-10 19:31:21.601366,PRESS RELEASE,JBS,"Processes meats, such as beef, pork, lamb and chicken, as well as the hides",Brazil,https://www.jbsglobal.co.uk/
Cobham: Interim Dividend Record Date ,http://www.londonstockexchange.com/exchange/news/market-news/market-news-detail/COB/14264687.html,2019-10-14 08:44:26.714086,PRESS RELEASE,Cobham,UK aerospace and defense supplier,United Kingdom,https://www.cobham.com/
Ship Finance International: SFL – Acquisition of modern container vessels and long term charters,https://www.sflcorp.com/sfl-acquisition-of-modern-container-vessels-and-long-term-charters/,2021-06-14 12:23:11.315711,PRESS RELEASE,Ship Finance International,Owner and operator of liners and tankers,Norway,https://www.sflcorp.com/
Ferratum: Q2 2020 Presentation,https://www.ferratumgroup.com/~/media/Files/F/Ferratumgroup-v2/financial-reports/2020/h1-2020-conference-call-presentation.pdf,2020-08-20 07:55:52.305655,RESULTS,Ferratum,International provider of mobile financial services,Finland,https://www.ferratumgroup.com/
Watches Of Switzerland (Aurum): Announcement of Offer Price,https://www.londonstockexchange.com/exchange/news/market-news/market-news-detail/WOSG/14091604.html,2019-05-30 08:29:14.413634,PRESS RELEASE,Watches Of Switzerland (Aurum),Luxury watch and jewellery retailer,United Kingdom,https://www.watches-of-switzerland.co.uk/
Beasley Broadcast Group: Jake Lyon Returns Home to the Overwatch League’s Houston Outlaws,https://bbgi.com/2021/01/22/jake-lyon-returns-home-to-the-overwatch-leagues-houston-outlaws/,2021-01-22 21:46:05.595499,PRESS RELEASE,Beasley Broadcast Group,Owner/operator of radio stations across the US,United States,https://bbgi.com/
Preem: Correction Notice Report for Q2 2018,https://www.preem.com/in-english/investors/corral/cisionsida/?id=FC0E8FBFCC05F120,2018-08-31 14:26:34.215421,PRESS RELEASE,Preem,Fuel company,Sweden,https://www.preem.se/
Obrascon Huarte Lain: El Nuevo Hospital Provincial de Curicó presenta un grado de avance de cerca del 75%,https://www.ohl.es/en/press-room/news/2020/march-2020/200325-el-nuevo-hospital-provincial-de-curico-presenta-un-grado-de-avance-de-cerca-del-75/?page=1,2020-04-01 16:45:13.225321,PRESS RELEASE,Obrascon Huarte Lain,Concessions and construction group,Spain,https://ohla-group.com/
"Viper Energy: Viper Energy Partners LP, a Subsidiary of Diamondback Energy, Inc., Schedules Fourth Quarter 2020 Conference Call for February 23, 2021",https://www.viperenergy.com/news-releases/news-release-details/viper-energy-partners-lp-subsidiary-diamondback-energy-inc-78,2021-01-12 21:03:35.140909,CALENDAR,Viper Energy,"Acquires, exploits and develops oil and natural gas properties",United States,https://www.viperenergy.com
Verisure: Verisure Midholding Q1 Report Jan-Mar 2020.pdf,https://www.verisure.com/download/18.11bcd6ed171169aecf716bee/1589875376558/Verisure%20Midholding%20Q1%20Report%20Jan-Mar%202020.pdf,2020-05-19 08:12:55.134175,RESULTS,Verisure,Supplier of professionally monitored home alarms and connected services ,Sweden,https://www.verisure.com/
Station Casinos: Station Casinos LLC Announces Pricing of Senior Notes Offering,https://www.prnewswire.com/news-releases/station-casinos-llc-announces-pricing-of-senior-notes-offering-301421725.html,2021-11-11 09:21:50.71491,PRESS RELEASE,Station Casinos,Hotel & casino operator,United States,https://www.sclv.com/
"Gartner: Baird 2021 Global Consumer, Technology & Services Conference",https://investor.gartner.com/events-and-presentations/event-details/2021/Baird-2021-Global-Consumer-Technology--Services-Conference/default.aspx,2021-06-04 14:35:52.199448,PRESS RELEASE,Gartner,"Provides research and analysis on the computer hardware, software, communications, and related information technology industries",United States,https://www.gartner.com/en
HEMA: quarterly report Q2 2019,https://www.hema.net/documents/780029/30691191/Interim+Financial+Report+Q2+2019+FINAL.pdf/54b14a6e-7032-ad4f-5a5f-48193acace93?t=1569937821695,2019-10-02 07:34:17.446149,RESULTS,HEMA,A general merchandise retailer,Netherlands,http://www.hemashop.com/
Asda: Asda and Engie roll out EV charging points at stores in West Yorkshire,https://corporate.asda.com/newsroom/2021/05/21/asda-and-engie-roll-out-ev-charging-points-at-stores-in-west-yorkshire,2021-05-21 11:30:03.359166,PRESS RELEASE,Asda,Supermarket chain,United Kingdom,https://www.asda.com/
Athabasca Oil: Athabasca Oil Corporation Announces 2021 Third Quarter Results,https://www.atha.com/uploads/AOC_Q3_2021_Press_Release_11-03-2021_FINAL.pdf,2021-11-03 21:33:45.226345,RESULTS,Athabasca Oil,Canadian energy company with a focused strategy on the development of thermal and light oil assets,Canada,https://www.atha.com/
Hapag-Lloyd: China – Yantian Export Laden box gate-in arrangement (2nd Update),https://www.hapag-lloyd.com/en/news-insights/news/2021/05/china---yantian-export-laden-box-gate-in-arrangement--2nd-update.html,2021-05-25 10:06:52.169906,PRESS RELEASE,Hapag-Lloyd,Container liner shipping company,Germany,https://www.hapag-lloyd.com/
United Group: Q1 2019 financial results presentation,http://investors.united.group/~/media/Files/U/United-Group-IR/protected/presentations/united-group-q1-2019-results-presentation.pdf,2019-05-29 08:19:28.4342,RESULTS,United Group,Telecommunications provider ,Serbia,http://www.the-united-group.com/
Hellenic Telecommunications Organization: Six Months Financial Report ,https://www.cosmote.gr/otegroup_company/investor_relations/financial_results/financial_statements_ote_group_k_ote_sa/en/OTE_SIX_MONTH_2019_FINANCIAL_REPORT_EN.pdf,2019-08-08 08:10:16.171127,RESULTS,Hellenic Telecommunications Organization,Telecommunications provider,Greece,http://ote.gr
Fedrigoni: Annual Report 2018,http://www.londonstockexchange.com/exchange/news/market-news/market-news-detail/IRSH/14093713.html,2019-05-31 06:47:16.540722,RESULTS,Fedrigoni,Paper and label manufacturer,Italy,http://www.fedrigoni.com/
Intelsat: 6-K,http://phx.corporate-ir.net/External.File?item=UGFyZW50SUQ9NzA2Mjc0fENoaWxkSUQ9NDE4ODY0fFR5cGU9MQ==&t=1,2019-05-01 09:41:59.420284,RESULTS,Intelsat,Communications satellite services provider,Luxembourg,http://www.intelsat.com/
Sisal: Financial Report Q4 2017,http://www.sisal.com/documents/94028/432616/SISAL+GROUP_2017_Consolidated+Annual+Report.pdf/c1518873-e2da-4169-bf50-050100bfbd0e,2018-04-28 07:51:04.130514,RESULTS,Sisal,Gaming company,Italy,http://www.sisal.com/
HEMA: HEMA Zorgverzekering verhoogt premie met 3.- euro,https://www.hema.net/documents/780029/820856/PERSBERICHT+-+HEMA+Zorgverzekering+verhoogt+premie+met+3.-+euro.pdf/b7f958b7-7c87-5ab8-7139-5dad54c7d4d7,2018-11-14 14:45:10.737024,PRESS RELEASE,HEMA,A general merchandise retailer,Netherlands,http://www.hemashop.com/
"Brinker: Brinker International, Inc. To Host First Quarter Fiscal 2021 Earnings Call",http://investors.brinker.com/news-releases/news-release-details/brinker-international-inc-host-first-quarter-fiscal-2021,2020-10-21 20:32:22.595074,CALENDAR,Brinker,Owner of Chili's and Maggiano's Little Italy restaurant chains,United States,https://www.brinker.com/
Aker Solutions: Aker Solutions ASA: Buy-Back of Own Shares,https://www.akersolutions.com/news/news-archive/2021/aker-solutions-asa-buy-back-of-own-shares3/,2021-06-15 19:01:13.021404,PRESS RELEASE,Aker Solutions,"Provider of products, systems and services to the oil and gas industry",Norway,http://akersolutions.com/
Ingersoll Rand (Gardner Denver): Ingersoll Rand Reports First-Quarter 2021 Results,https://investors.irco.com/news/news-details/2021/Ingersoll-Rand-Reports-First-Quarter-2021-Results/default.aspx,2021-04-28 20:32:58.429173,RESULTS,Ingersoll Rand (Gardner Denver),"Worldwide provider of industrial equipment, technologies and related parts and services",United States,https://www.gardnerdenver.com/en-gb
Salt: Press release - Q2 2018,https://www.salt.ch/media/press/files/2018/8/29/8f6e694e-d7df-446e-9547-b5252b82fbcf/364/PR-Salt-Q2-Results-EN.pdf,2018-08-29 08:10:08.414437,RESULTS,Salt,Mobile network operator,Switzerland,https://www.salt.ch/
Acadia Healthcare: PDF Version,https://acadiahealthcare.gcs-web.com/node/13876/pdf,2021-03-25 15:33:51.795255,PRESS RELEASE,Acadia Healthcare,Provider of multinational behavioral healthcare,United States,https://www.acadiahealthcare.com/
"Solvay: Participation notification by BlackRock Inc. - May 26, 2021",https://www.solvay.com/en/press-release/participation-notification-blackrock-inc-may-26-2021,2021-05-26 06:34:03.760395,PRESS RELEASE,Solvay,Chemicals manufacturer,Belgium,https://www.solvay.com/en/
Buzzi Unicem: Trading update at 31 March 2020 ,https://www.buzziunicem.com/documents/20143/0/Trading%20update%20March%202020.pdf/451de821-d135-6739-4add-fd0dcba34c97?version=1.0,2020-05-11 07:19:55.032311,PRESS RELEASE,Buzzi Unicem,"Production and supply of cement, other hydraulic binding agents and building materials in general, including ready-mix concrete, and the excavation of mining and quarry materials",Italy,http://www.buzziunicem.it/
Intelsat: Q3 2020 Form 10-Q,https://investors.intelsat.com/static-files/d7ce49b8-5a5e-4f81-ba76-59011c0cf70e,2020-12-10 16:21:08.280732,RESULTS,Intelsat,Communications satellite services provider,Luxembourg,http://www.intelsat.com/
Nokia: Selects Wipro to Accelerate Its Supply Chain Digital Transformation,https://www.businesswire.com/news/home/20180614005686/en/Nokia-Selects-Wipro-Accelerate-Supply-Chain-Digital,2018-06-15 09:16:32.261181,PRESS RELEASE,Nokia,Mobile phone manufacturer,Finland,http://www.nokia.com/
Bombardier: Accenture Chosen by Bombardier to Help Streamline Procurement Processes and Reduce Costs for Indirect Goods and Services,https://ir.bombardier.com/en/press-releases/press-releases/80412-accenture-chosen-by-bombardier-to-help-streamline-procurement-processes-and-reduce-costs-for-indirect-goods-and-services,2018-12-20 14:57:49.602231,PRESS RELEASE,Bombardier,Manufacturer of planes and trains,Canada,http://www.bombardier.com/
Jaguar Land Rover: JLR Q4 FY20 call transcript,https://media.jlrms.com/2020-06-23/pdf/942319b4-3f91-4cb0-98b0-b36daa89407d/JLR%20Q4%20FY20%20call%20transcript.pdf?Kbk6iJJsM4BNLNuZ7bzjaymmJ6SXMY3Q,2020-06-23 11:49:14.006362,PRESS RELEASE,Jaguar Land Rover,Multinational automotive manufacturer,United Kingdom,http://www.jaguarlandrover.com/
Codere: 25/03/2020 Information ERTE,https://www.grupocodere.com/en/other-relevant-information/25/03/2020-information-erte/,2020-03-25 17:17:17.886163,PRESS RELEASE,Codere,Gaming company,Spain,http://www.codere.com/
Diana Shipping: Diana Shipping Inc. Announces New Distribution Date For Previously Announced OceanPal Inc. Spin-Off and Confirms Payment Date of US$0.10 Cash Dividend,https://www.dianashippinginc.com/investors/press-releases/news-diana-shipping-inc-announces-new-distribution-date-for-previously-announced-oceanpal-inc-spin-off-and-confirms-payment-date-of-usps0-10-cash-dividend,2021-11-09 21:09:54.58202,PRESS RELEASE,Diana Shipping,Owns and operates a fleet of dry bulk carriers,Greece,http://www.dianashippinginc.com/
Microchip Technology: Presentation of 2021 Investor and Analyst Day.110821.pdf,https://ww1.microchip.com/downloads/aemDocuments/documents/investor/press-release/Presentation+of+2021+Investor+and+Analyst+Day.110821.pdf,2021-11-08 22:11:45.104916,PRESS RELEASE,Microchip Technology,"Manufacturer of microcontroller, mixed-signal, analog and Flash-IP integrated circuits",United States,https://www.microchip.com/
MSX International: Find out more,https://www.msxi.com/en/msx-recognized-in-supplier-evaluation-by-volvo-cars-corporation/,2021-08-10 20:56:58.959531,PRESS RELEASE,MSX International,Global business process outsourcing company,United States,https://www.msxi.com/
"Vizient: Vizient Announces 19 New, Renewed or Expanded Member Agreements in Q1 and Q2 of 2020",https://newsroom.vizientinc.com/vizient-announces-19-new-renewed-or-expanded-member-agreements-in-q1-and-q2-2020.htm?pressrelease,2020-10-06 15:52:11.040996,PRESS RELEASE,Vizient,Health care performance improvement company,United States,https://www.vizientinc.com/
Avantor: Avantor - Avantor® to Host Virtual Investor Day,https://ir.avantorsciences.com/investors/news-and-events/news/news-details/2021/Avantor-to-Host-Virtual-Investor-Day/default.aspx,2021-08-30 20:13:05.246345,PRESS RELEASE,Avantor,Manufacturer of ultra-high-purity materials for the life sciences,United States,https://www.avantorinc.com/
Banijay (New): Sparks to fly: Lightning commissioned for BBC Two,https://www.banijay.com/news/sparks-to-fly-lightning-commissioned-for-bbc-two/,2020-02-14 11:07:16.377048,PRESS RELEASE,Banijay (New),Content creation Group for television programme production activities,France,http://www.banijay.com/
"Salt: With +57 points year-on-year, Salt achieves “very good” rating in network test",https://www.salt.ch/media/press/files/2019/2/5/78ec7308-aa77-458f-aa44-b08a00b2b588/404/20190205_PR_Connect_EN.pdf,2019-02-05 08:44:44.462279,PRESS RELEASE,Salt,Mobile network operator,Switzerland,https://www.salt.ch/
Graham Holdings Company: Graham Holdings Company Reports Second Quarter Earnings,https://ghco.gcs-web.com/news-releases/news-release-details/graham-holdings-company-reports-second-quarter-earnings-5,2020-08-05 12:33:39.435391,RESULTS,Graham Holdings Company,"A diversified education and media company including educational services, online publishing and television broadcasting",United States,https://www.ghco.com/
Chemours: Chemours Receives 2021 ACC Sustainability Leadership Award,https://www.prnewswire.com/news-releases/chemours-receives-2021-acc-sustainability-leadership-award-301309207.html,2021-06-09 20:17:24.954908,PRESS RELEASE,Chemours,Chemicals company,United States,https://www.chemours.com/
